(-1.7, 35.6, -12.1);(0.8381868);(0.4, -5.1, 0.2);(2.8, 1.0, 17.7)
(-1.7, 35.6, -12.2);(0.7746715);(0.8, -5.3, 0.5);(2.8, 1.0, 17.7)
(-1.7, 35.5, -12.2);(0.7109909);(1.2, -5.5, 0.9);(2.8, 1.0, 17.7)
(-1.7, 35.5, -12.3);(0.6505744);(1.5, -5.8, 1.2);(2.8, 1.0, 17.7)
(-1.7, 35.4, -12.3);(0.5949324);(1.9, -6.1, 1.5);(2.8, 1.0, 17.7)
(-1.6, 35.4, -12.3);(0.5440444);(2.3, -6.3, 1.8);(2.8, 1.0, 17.7)
(-1.6, 35.3, -12.4);(0.4992535);(2.7, -6.5, 2.0);(2.8, 1.0, 17.7)
(-1.5, 35.2, -12.4);(0.4603874);(3.2, -6.7, 2.2);(2.8, 1.0, 17.7)
(-1.3, 35.1, -12.4);(0.428185);(3.6, -6.9, 2.4);(2.8, 1.0, 17.7)
(-1.1, 35.0, -12.4);(0.4029145);(4.1, -7.2, 2.5);(2.8, 1.0, 17.7)
(-1.0, 34.9, -12.4);(0.3851387);(4.5, -7.5, 2.7);(2.8, 1.0, 17.7)
(-0.7, 34.7, -12.3);(0.3753136);(4.9, -7.7, 3.0);(2.8, 1.0, 17.7)
(-0.5, 34.6, -12.3);(0.3736536);(5.3, -8.0, 3.2);(2.8, 1.0, 17.7)
(-0.3, 34.4, -12.2);(0.3800942);(5.7, -8.3, 3.6);(2.8, 1.0, 17.7)
(0.0, 34.2, -12.1);(0.3941865);(6.0, -8.6, 3.9);(2.8, 1.0, 17.7)
(0.3, 34.0, -11.9);(0.4139726);(6.2, -9.0, 4.3);(2.8, 1.0, 17.7)
(0.5, 33.8, -11.7);(0.4380196);(6.4, -9.3, 4.8);(2.8, 1.0, 17.7)
(0.8, 33.6, -11.5);(0.4648168);(6.5, -9.5, 5.2);(2.8, 1.0, 17.7)
(1.0, 33.3, -11.3);(0.492331);(6.5, -9.8, 5.7);(2.8, 1.0, 17.7)
(1.2, 33.1, -11.0);(0.5183697);(6.5, -10.0, 6.2);(2.8, 1.0, 17.7)
(1.4, 32.9, -10.8);(0.5409836);(6.4, -10.1, 6.7);(2.8, 1.0, 17.7)
(1.6, 32.7, -10.5);(0.5578669);(6.3, -10.1, 7.1);(2.8, 1.0, 17.7)
(1.7, 32.4, -10.1);(0.5645713);(6.1, -10.0, 7.4);(2.8, 1.0, 17.7)
(1.9, 32.3, -9.8);(0.5582993);(5.9, -9.7, 7.6);(2.8, 1.0, 17.7)
(2.0, 32.1, -9.5);(0.5382217);(5.8, -9.4, 7.5);(2.8, 1.0, 17.7)
(2.1, 31.9, -9.2);(0.5042478);(5.8, -9.1, 7.4);(2.8, 1.0, 17.7)
(2.1, 31.8, -8.9);(0.4584812);(5.7, -8.8, 7.1);(2.8, 1.0, 17.7)
(2.2, 31.7, -8.6);(0.4036136);(5.7, -8.7, 6.8);(2.8, 1.0, 17.7)
(2.3, 31.6, -8.4);(0.3414999);(5.6, -8.6, 6.5);(2.8, 1.0, 17.7)
(2.3, 31.5, -8.2);(0.2733884);(5.6, -8.5, 6.2);(2.8, 1.0, 17.7)
(2.4, 31.5, -8.0);(0.2016634);(5.7, -8.5, 5.8);(2.8, 1.0, 17.7)
