(13.8, 38.0, -10.4);(0.9853373);(0.0, -5.2, 0.0);(15.5, 1.0, -0.6)
(13.8, 37.9, -10.4);(0.9853576);(0.0, -5.4, 0.0);(15.5, 1.0, -0.6)
(13.8, 37.8, -10.4);(0.985407);(0.0, -5.5, 0.0);(15.5, 1.0, -0.6)
(13.8, 37.7, -10.4);(0.9854926);(0.0, -5.7, 0.0);(15.5, 1.0, -0.6)
(13.8, 37.5, -10.4);(0.9856045);(0.1, -5.9, -0.1);(15.5, 1.0, -0.6)
(13.8, 37.4, -10.5);(0.9857309);(0.1, -6.0, -0.1);(15.5, 1.0, -0.6)
(13.8, 37.3, -10.5);(0.985891);(0.1, -6.2, -0.1);(15.5, 1.0, -0.6)
(13.8, 37.2, -10.5);(0.9860829);(0.1, -6.3, -0.2);(15.5, 1.0, -0.6)
(13.8, 37.0, -10.5);(0.9862605);(0.1, -6.5, -0.2);(15.5, 1.0, -0.6)
(13.8, 36.9, -10.5);(0.9864237);(0.1, -6.6, -0.2);(15.5, 1.0, -0.6)
(13.8, 36.8, -10.5);(0.9865467);(0.1, -6.8, -0.2);(15.5, 1.0, -0.6)
(13.8, 36.6, -10.5);(0.9866384);(0.2, -7.0, -0.2);(15.5, 1.0, -0.6)
(13.8, 36.5, -10.5);(0.986698);(0.2, -7.1, -0.3);(15.5, 1.0, -0.6)
(13.8, 36.4, -10.5);(0.9866812);(0.2, -7.2, -0.3);(15.5, 1.0, -0.6)
(13.8, 36.2, -10.6);(0.9865334);(0.2, -7.3, -0.4);(15.5, 1.0, -0.6)
(13.9, 36.1, -10.6);(0.9862305);(0.2, -7.4, -0.4);(15.5, 1.0, -0.6)
(13.9, 35.9, -10.6);(0.9857249);(0.3, -7.5, -0.4);(15.5, 1.0, -0.6)
(13.9, 35.8, -10.6);(0.9849699);(0.3, -7.6, -0.5);(15.5, 1.0, -0.6)
(13.9, 35.6, -10.7);(0.9839292);(0.3, -7.7, -0.5);(15.5, 1.0, -0.6)
(13.9, 35.4, -10.7);(0.982611);(0.3, -7.8, -0.5);(15.5, 1.0, -0.6)
(13.9, 35.3, -10.7);(0.9809792);(0.3, -7.9, -0.5);(15.5, 1.0, -0.6)
(13.9, 35.1, -10.8);(0.9790267);(0.4, -8.0, -0.6);(15.5, 1.0, -0.6)
(13.9, 35.0, -10.8);(0.9767456);(0.4, -8.1, -0.6);(15.5, 1.0, -0.6)
(14.0, 34.8, -10.8);(0.9740844);(0.4, -8.2, -0.6);(15.5, 1.0, -0.6)
(14.0, 34.6, -10.8);(0.9709957);(0.4, -8.2, -0.6);(15.5, 1.0, -0.6)
(14.0, 34.5, -10.9);(0.9674708);(0.4, -8.3, -0.5);(15.5, 1.0, -0.6)
(14.0, 34.3, -10.9);(0.9635668);(0.4, -8.4, -0.5);(15.5, 1.0, -0.6)
(14.0, 34.2, -10.9);(0.9592976);(0.4, -8.4, -0.5);(15.5, 1.0, -0.6)
(14.0, 34.0, -11.0);(0.9547201);(0.5, -8.5, -0.5);(15.5, 1.0, -0.6)
(14.1, 33.8, -11.0);(0.9497851);(0.5, -8.6, -0.4);(15.5, 1.0, -0.6)
(14.1, 33.7, -11.0);(0.9445896);(0.4, -8.6, -0.4);(15.5, 1.0, -0.6)
(14.1, 33.5, -11.1);(0.939162);(0.5, -8.6, -0.3);(15.5, 1.0, -0.6)
(14.1, 33.3, -11.1);(0.9336931);(0.5, -8.7, -0.3);(15.5, 1.0, -0.6)
(14.1, 33.2, -11.1);(0.9281651);(0.5, -8.7, -0.2);(15.5, 1.0, -0.6)
(14.1, 33.0, -11.1);(0.922543);(0.5, -8.8, -0.1);(15.5, 1.0, -0.6)
(14.2, 32.8, -11.1);(0.9168746);(0.4, -8.8, -0.1);(15.5, 1.0, -0.6)
(14.2, 32.6, -11.2);(0.9113797);(0.5, -8.9, 0.0);(15.5, 1.0, -0.6)
(14.2, 32.5, -11.2);(0.9058179);(0.5, -8.9, 0.1);(15.5, 1.0, -0.6)
(14.2, 32.3, -11.2);(0.9005929);(0.4, -9.0, 0.2);(15.5, 1.0, -0.6)
(14.2, 32.1, -11.2);(0.8954798);(0.4, -9.0, 0.3);(15.5, 1.0, -0.6)
(14.2, 31.9, -11.2);(0.8903868);(0.4, -9.1, 0.4);(15.5, 1.0, -0.6)
(14.3, 31.8, -11.2);(0.8853901);(0.4, -9.1, 0.4);(15.5, 1.0, -0.6)
(14.3, 31.6, -11.2);(0.8805992);(0.4, -9.1, 0.5);(15.5, 1.0, -0.6)
(14.3, 31.4, -11.2);(0.8759931);(0.4, -9.2, 0.6);(15.5, 1.0, -0.6)
(14.3, 31.2, -11.2);(0.8714338);(0.4, -9.3, 0.7);(15.5, 1.0, -0.6)
(14.3, 31.1, -11.2);(0.8671119);(0.4, -9.3, 0.8);(15.5, 1.0, -0.6)
(14.3, 30.9, -11.2);(0.8628789);(0.3, -9.4, 0.8);(15.5, 1.0, -0.6)
(14.3, 30.7, -11.2);(0.8586706);(0.3, -9.4, 0.9);(15.5, 1.0, -0.6)
(14.3, 30.5, -11.2);(0.8548008);(0.3, -9.4, 1.0);(15.5, 1.0, -0.6)
(14.3, 30.3, -11.1);(0.8511022);(0.3, -9.5, 1.1);(15.5, 1.0, -0.6)
(14.3, 30.1, -11.1);(0.8477308);(0.3, -9.5, 1.2);(15.5, 1.0, -0.6)
(14.4, 29.9, -11.1);(0.844778);(0.3, -9.6, 1.3);(15.5, 1.0, -0.6)
