(-23.1, 31.9, -22.2);(0.7939102);(0.1, -5.0, 0.0);(1.0, 1.0, -4.4)
(-23.1, 31.8, -22.2);(0.7935026);(0.1, -5.2, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.7, -22.2);(0.7930942);(0.1, -5.4, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.6, -22.2);(0.792685);(0.1, -5.5, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.5, -22.2);(0.7922751);(0.1, -5.7, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.3, -22.2);(0.7918645);(0.1, -5.9, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.2, -22.2);(0.791453);(0.1, -6.1, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.1, -22.2);(0.791041);(0.1, -6.3, 0.0);(1.0, 1.0, -4.4)
(-23.0, 31.0, -22.2);(0.7906281);(0.1, -6.5, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.8, -22.2);(0.7902145);(0.1, -6.6, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.7, -22.2);(0.7898003);(0.0, -6.8, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.6, -22.2);(0.7893853);(0.0, -7.0, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.4, -22.2);(0.7889698);(0.0, -7.2, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.3, -22.2);(0.7885535);(0.0, -7.4, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.1, -22.2);(0.7881365);(0.0, -7.6, 0.0);(1.0, 1.0, -4.4)
(-23.0, 30.0, -22.2);(0.787719);(0.0, -7.7, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.8, -22.2);(0.7873006);(0.0, -7.9, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.7, -22.2);(0.7868817);(0.0, -8.1, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.5, -22.2);(0.7864622);(0.0, -8.3, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.3, -22.2);(0.786042);(0.0, -8.5, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.1, -22.2);(0.7856213);(0.0, -8.6, 0.0);(1.0, 1.0, -4.4)
(-23.0, 29.0, -22.2);(0.7851999);(0.0, -8.8, 0.0);(1.0, 1.0, -4.4)
(-23.0, 28.8, -22.2);(0.7847779);(0.0, -9.0, 0.0);(1.0, 1.0, -4.4)
(-23.0, 28.6, -22.2);(0.7843553);(0.0, -9.2, 0.0);(1.0, 1.0, -4.4)
(-23.0, 28.4, -22.2);(0.7839321);(0.0, -9.3, 0.0);(1.0, 1.0, -4.4)
(-23.0, 28.2, -22.2);(0.7835084);(0.0, -9.5, 0.0);(1.0, 1.0, -4.4)
(-23.0, 28.0, -22.2);(0.783084);(0.0, -9.7, 0.0);(1.0, 1.0, -4.4)
(-23.0, 27.8, -22.2);(0.7826592);(0.0, -9.9, 0.0);(1.0, 1.0, -4.4)
(-23.0, 27.6, -22.2);(0.7822338);(0.0, -10.1, 0.0);(1.0, 1.0, -4.4)
(-23.0, 27.4, -22.2);(0.7818077);(0.0, -10.2, 0.0);(1.0, 1.0, -4.4)
(-23.0, 27.2, -22.2);(0.7813812);(0.0, -10.4, 0.0);(1.0, 1.0, -4.4)
(-23.0, 27.0, -22.2);(0.7809541);(0.0, -10.6, 0.0);(1.0, 1.0, -4.4)
(-23.0, 26.8, -22.2);(0.7805265);(0.0, -10.8, 0.0);(1.0, 1.0, -4.4)
(-23.0, 26.6, -22.2);(0.7800984);(0.0, -10.9, 0.0);(1.0, 1.0, -4.4)
(-23.0, 26.4, -22.2);(0.7796698);(0.0, -11.1, 0.0);(1.0, 1.0, -4.4)
(-23.0, 26.1, -22.2);(0.7792406);(0.0, -11.3, 0.0);(1.0, 1.0, -4.4)
(-23.0, 25.9, -22.2);(0.778811);(0.0, -11.4, 0.0);(1.0, 1.0, -4.4)
(-23.0, 25.7, -22.2);(0.7783809);(0.0, -11.6, 0.0);(1.0, 1.0, -4.4)
(-23.0, 25.4, -22.2);(0.7779503);(0.0, -11.8, 0.0);(1.0, 1.0, -4.4)
(-23.0, 25.2, -22.2);(0.7775192);(0.0, -12.0, 0.0);(1.0, 1.0, -4.4)
(-23.0, 25.0, -22.2);(0.7770876);(0.0, -12.1, 0.0);(1.0, 1.0, -4.4)
(-23.0, 24.7, -22.2);(0.7766556);(0.0, -12.3, 0.0);(1.0, 1.0, -4.4)
(-23.0, 24.5, -22.2);(0.7762232);(0.0, -12.5, 0.0);(1.0, 1.0, -4.4)
(-23.0, 24.2, -22.2);(0.7757902);(0.0, -12.7, 0.0);(1.0, 1.0, -4.4)
(-23.0, 24.0, -22.2);(0.7753569);(0.0, -12.8, 0.0);(1.0, 1.0, -4.4)
(-23.0, 23.7, -22.2);(0.7749231);(0.0, -13.0, 0.0);(1.0, 1.0, -4.4)
