(-11.5, 31.6, -3.1);(0.8995495);(0.0, -5.0, 0.0);(-22.6, 1.0, 10.6)
(-11.5, 31.4, -3.1);(0.8995494);(0.0, -5.2, 0.0);(-22.6, 1.0, 10.6)
(-11.5, 31.3, -3.1);(0.9005007);(0.1, -5.3, 0.0);(-22.6, 1.0, 10.6)
(-11.5, 31.2, -3.1);(0.9014458);(0.1, -5.5, 0.0);(-22.6, 1.0, 10.6)
(-11.5, 31.1, -3.1);(0.9025922);(0.1, -5.7, -0.1);(-22.6, 1.0, 10.6)
(-11.5, 31.0, -3.1);(0.9037294);(0.1, -5.8, -0.1);(-22.6, 1.0, 10.6)
(-11.5, 30.9, -3.1);(0.9050635);(0.2, -6.0, -0.1);(-22.6, 1.0, 10.6)
(-11.5, 30.7, -3.1);(0.9063835);(0.2, -6.2, -0.1);(-22.6, 1.0, 10.6)
(-11.5, 30.6, -3.2);(0.9077117);(0.2, -6.3, -0.1);(-22.6, 1.0, 10.6)
(-11.5, 30.5, -3.2);(0.9093981);(0.3, -6.3, -0.3);(-22.6, 1.0, 10.6)
(-11.4, 30.4, -3.2);(0.9110289);(0.3, -6.5, -0.3);(-22.6, 1.0, 10.6)
(-11.4, 30.2, -3.2);(0.9126212);(0.3, -6.7, -0.4);(-22.6, 1.0, 10.6)
(-11.4, 30.1, -3.2);(0.9148116);(0.4, -6.8, -0.4);(-22.6, 1.0, 10.6)
(-11.4, 29.9, -3.2);(0.9170454);(0.4, -6.9, -0.4);(-22.6, 1.0, 10.6)
(-11.4, 29.8, -3.3);(0.9185773);(0.4, -6.9, -0.5);(-22.6, 1.0, 10.6)
(-11.4, 29.7, -3.3);(0.9199681);(0.4, -7.1, -0.5);(-22.6, 1.0, 10.6)
(-11.4, 29.5, -3.3);(0.9217722);(0.5, -7.2, -0.6);(-22.6, 1.0, 10.6)
(-11.4, 29.4, -3.3);(0.9234155);(0.5, -7.4, -0.6);(-22.6, 1.0, 10.6)
(-11.4, 29.2, -3.4);(0.9246123);(0.5, -7.4, -0.6);(-22.6, 1.0, 10.6)
(-11.3, 29.1, -3.4);(0.9255899);(0.5, -7.6, -0.6);(-22.6, 1.0, 10.6)
(-11.3, 28.9, -3.4);(0.9253392);(0.5, -7.6, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 28.7, -3.5);(0.9248705);(0.5, -7.7, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 28.6, -3.5);(0.9241853);(0.5, -7.9, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 28.4, -3.5);(0.9232761);(0.5, -8.1, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 28.3, -3.6);(0.9221641);(0.5, -8.2, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 28.1, -3.6);(0.9207331);(0.5, -8.4, -0.7);(-22.6, 1.0, 10.6)
(-11.3, 27.9, -3.6);(0.9184765);(0.6, -8.4, -0.8);(-22.6, 1.0, 10.6)
(-11.3, 27.8, -3.7);(0.9151988);(0.5, -8.5, -0.8);(-22.6, 1.0, 10.6)
(-11.2, 27.6, -3.7);(0.911191);(0.6, -8.6, -0.8);(-22.6, 1.0, 10.6)
(-11.2, 27.4, -3.8);(0.9067377);(0.6, -8.7, -0.8);(-22.6, 1.0, 10.6)
(-11.2, 27.3, -3.8);(0.901895);(0.6, -8.9, -0.8);(-22.6, 1.0, 10.6)
(-11.2, 27.1, -3.9);(0.8954018);(0.6, -8.8, -0.9);(-22.6, 1.0, 10.6)
(-11.2, 26.9, -3.9);(0.8884431);(0.6, -9.0, -0.9);(-22.6, 1.0, 10.6)
(-11.2, 26.7, -3.9);(0.8807353);(0.6, -9.1, -0.9);(-22.6, 1.0, 10.6)
(-11.2, 26.6, -4.0);(0.872861);(0.7, -9.2, -0.9);(-22.6, 1.0, 10.6)
(-11.2, 26.4, -4.0);(0.863183);(0.8, -9.1, -0.9);(-22.6, 1.0, 10.6)
(-11.2, 26.2, -4.1);(0.8515415);(0.7, -9.1, -1.0);(-22.6, 1.0, 10.6)
(-11.1, 26.1, -4.1);(0.8389414);(0.8, -9.3, -1.0);(-22.6, 1.0, 10.6)
(-11.1, 25.9, -4.2);(0.825265);(0.9, -9.3, -1.0);(-22.6, 1.0, 10.6)
(-11.1, 25.7, -4.3);(0.8107933);(0.9, -9.5, -1.0);(-22.6, 1.0, 10.6)
(-11.1, 25.5, -4.3);(0.7955628);(0.9, -9.6, -1.0);(-22.6, 1.0, 10.6)
(-11.1, 25.4, -4.4);(0.7795353);(0.9, -9.8, -1.0);(-22.6, 1.0, 10.6)
(-11.0, 25.2, -4.4);(0.7626879);(0.9, -10.0, -1.0);(-22.6, 1.0, 10.6)
(-11.0, 25.0, -4.5);(0.7429181);(0.9, -9.9, -1.0);(-22.6, 1.0, 10.6)
(-11.0, 24.8, -4.5);(0.7219743);(1.0, -10.0, -0.9);(-22.6, 1.0, 10.6)
(-11.0, 24.7, -4.6);(0.7005489);(1.1, -10.1, -0.9);(-22.6, 1.0, 10.6)
(-10.9, 24.5, -4.6);(0.677674);(1.2, -10.2, -0.9);(-22.6, 1.0, 10.6)
(-10.9, 24.3, -4.7);(0.6539074);(1.2, -10.4, -0.9);(-22.6, 1.0, 10.6)
(-10.9, 24.1, -4.7);(0.6292877);(1.2, -10.6, -0.9);(-22.6, 1.0, 10.6)
(-10.9, 23.9, -4.8);(0.6040791);(1.2, -10.7, -0.9);(-22.6, 1.0, 10.6)
(-10.8, 23.7, -4.8);(0.5778127);(1.2, -10.9, -0.8);(-22.6, 1.0, 10.6)
(-10.8, 23.6, -4.9);(0.5536605);(1.4, -10.9, -0.6);(-22.6, 1.0, 10.6)
(-10.7, 23.4, -4.9);(0.5288788);(1.4, -11.1, -0.6);(-22.6, 1.0, 10.6)
(-10.7, 23.2, -5.0);(0.5029995);(1.4, -11.2, -0.5);(-22.6, 1.0, 10.6)
