(-15.8, 37.9, -18.8);(0.8556611);(0.0, -5.0, 0.0);(14.2, 1.0, -18.6)
(-15.8, 37.8, -18.8);(0.8556611);(0.0, -5.2, 0.0);(14.2, 1.0, -18.6)
(-15.8, 37.7, -18.8);(0.8556611);(0.0, -5.4, 0.0);(14.2, 1.0, -18.6)
(-15.8, 37.5, -18.8);(0.8556611);(0.0, -5.6, 0.0);(14.2, 1.0, -18.6)
(-15.8, 37.4, -18.8);(0.8559271);(0.0, -5.7, -0.1);(14.2, 1.0, -18.6)
(-15.8, 37.3, -18.8);(0.8561918);(0.0, -5.9, -0.1);(14.2, 1.0, -18.6)
(-15.8, 37.2, -18.8);(0.8564552);(0.0, -6.1, -0.1);(14.2, 1.0, -18.6)
(-15.8, 37.1, -18.8);(0.8573869);(-0.1, -6.2, -0.1);(14.2, 1.0, -18.6)
(-15.8, 36.9, -18.9);(0.8583132);(-0.1, -6.4, -0.1);(14.2, 1.0, -18.6)
(-15.8, 36.8, -18.9);(0.8598424);(-0.1, -6.6, -0.2);(14.2, 1.0, -18.6)
(-15.8, 36.7, -18.9);(0.8619897);(-0.1, -6.8, -0.2);(14.2, 1.0, -18.6)
(-15.8, 36.5, -18.9);(0.864115);(-0.1, -6.9, -0.2);(14.2, 1.0, -18.6)
(-15.8, 36.4, -18.9);(0.8662182);(-0.1, -7.1, -0.2);(14.2, 1.0, -18.6)
(-15.8, 36.2, -18.9);(0.8682996);(-0.1, -7.3, -0.2);(14.2, 1.0, -18.6)
(-15.8, 36.1, -18.9);(0.8718956);(-0.2, -7.4, -0.4);(14.2, 1.0, -18.6)
(-15.8, 35.9, -18.9);(0.8754264);(-0.2, -7.6, -0.4);(14.2, 1.0, -18.6)
(-15.8, 35.8, -18.9);(0.8794444);(-0.3, -7.7, -0.5);(14.2, 1.0, -18.6)
(-15.8, 35.6, -19.0);(0.8834261);(-0.3, -7.9, -0.5);(14.2, 1.0, -18.6)
(-15.8, 35.4, -19.0);(0.8879508);(-0.3, -8.0, -0.6);(14.2, 1.0, -18.6)
(-15.8, 35.3, -19.0);(0.8928192);(-0.3, -8.1, -0.7);(14.2, 1.0, -18.6)
(-15.8, 35.1, -19.1);(0.8980105);(-0.4, -8.3, -0.8);(14.2, 1.0, -18.6)
(-15.9, 34.9, -19.1);(0.9030131);(-0.4, -8.4, -0.8);(14.2, 1.0, -18.6)
(-15.9, 34.7, -19.1);(0.9077483);(-0.4, -8.6, -0.8);(14.2, 1.0, -18.6)
(-15.9, 34.6, -19.2);(0.912459);(-0.4, -8.8, -0.9);(14.2, 1.0, -18.6)
(-15.9, 34.4, -19.2);(0.9168679);(-0.4, -9.0, -0.9);(14.2, 1.0, -18.6)
(-15.9, 34.2, -19.2);(0.921201);(-0.4, -9.1, -0.9);(14.2, 1.0, -18.6)
(-15.9, 34.0, -19.3);(0.9254872);(-0.5, -9.2, -0.9);(14.2, 1.0, -18.6)
(-15.9, 33.8, -19.3);(0.9296095);(-0.5, -9.4, -1.0);(14.2, 1.0, -18.6)
(-15.9, 33.6, -19.4);(0.9333254);(-0.5, -9.6, -1.0);(14.2, 1.0, -18.6)
(-16.0, 33.4, -19.4);(0.9376653);(-0.6, -9.7, -1.1);(14.2, 1.0, -18.6)
(-16.0, 33.2, -19.5);(0.9419318);(-0.7, -9.8, -1.1);(14.2, 1.0, -18.6)
(-16.0, 33.0, -19.5);(0.9459233);(-0.7, -10.0, -1.1);(14.2, 1.0, -18.6)
(-16.0, 32.8, -19.6);(0.949337);(-0.7, -10.1, -1.1);(14.2, 1.0, -18.6)
(-16.1, 32.6, -19.6);(0.9521131);(-0.7, -10.3, -1.1);(14.2, 1.0, -18.6)
(-16.1, 32.4, -19.7);(0.954735);(-0.8, -10.4, -1.2);(14.2, 1.0, -18.6)
(-16.1, 32.1, -19.7);(0.9565801);(-0.8, -10.6, -1.2);(14.2, 1.0, -18.6)
(-16.2, 31.9, -19.8);(0.9577117);(-0.9, -10.7, -1.3);(14.2, 1.0, -18.6)
(-16.2, 31.7, -19.9);(0.9580805);(-1.0, -10.8, -1.3);(14.2, 1.0, -18.6)
(-16.2, 31.5, -19.9);(0.957413);(-1.0, -10.9, -1.3);(14.2, 1.0, -18.6)
(-16.3, 31.3, -20.0);(0.9557767);(-1.0, -11.1, -1.4);(14.2, 1.0, -18.6)
(-16.3, 31.0, -20.1);(0.9526831);(-1.1, -11.1, -1.4);(14.2, 1.0, -18.6)
(-16.4, 30.8, -20.1);(0.9481562);(-1.1, -11.3, -1.4);(14.2, 1.0, -18.6)
(-16.4, 30.6, -20.2);(0.9423981);(-1.1, -11.4, -1.4);(14.2, 1.0, -18.6)
(-16.5, 30.4, -20.3);(0.9351431);(-1.1, -11.6, -1.5);(14.2, 1.0, -18.6)
(-16.5, 30.2, -20.3);(0.9254778);(-1.2, -11.6, -1.5);(14.2, 1.0, -18.6)
(-16.6, 29.9, -20.4);(0.9142296);(-1.2, -11.7, -1.5);(14.2, 1.0, -18.6)
(-16.6, 29.7, -20.5);(0.9010575);(-1.3, -11.8, -1.5);(14.2, 1.0, -18.6)
(-16.7, 29.5, -20.6);(0.8845615);(-1.3, -11.8, -1.6);(14.2, 1.0, -18.6)
(-16.7, 29.3, -20.6);(0.864913);(-1.4, -11.8, -1.6);(14.2, 1.0, -18.6)
(-16.8, 29.1, -20.7);(0.8426851);(-1.4, -11.9, -1.6);(14.2, 1.0, -18.6)
(-16.9, 28.9, -20.8);(0.8165696);(-1.4, -11.9, -1.6);(14.2, 1.0, -18.6)
(-16.9, 28.7, -20.9);(0.787268);(-1.4, -11.9, -1.6);(14.2, 1.0, -18.6)
(-17.0, 28.5, -21.0);(0.7542688);(-1.4, -12.0, -1.6);(14.2, 1.0, -18.6)
(-17.0, 28.3, -21.0);(0.7183696);(-1.4, -12.1, -1.6);(14.2, 1.0, -18.6)
(-17.1, 28.1, -21.1);(0.6792177);(-1.4, -12.2, -1.6);(14.2, 1.0, -18.6)
(-17.2, 27.9, -21.2);(0.6362517);(-1.5, -12.3, -1.6);(14.2, 1.0, -18.6)
(-17.2, 27.7, -21.2);(0.5901248);(-1.5, -12.3, -1.5);(14.2, 1.0, -18.6)
(-17.3, 27.5, -21.3);(0.5417339);(-1.5, -12.5, -1.5);(14.2, 1.0, -18.6)
(-17.4, 27.3, -21.4);(0.491363);(-1.5, -12.7, -1.5);(14.2, 1.0, -18.6)
(-17.4, 27.1, -21.4);(0.4360318);(-1.4, -12.6, -1.4);(14.2, 1.0, -18.6)
(-17.5, 26.9, -21.5);(0.3762976);(-1.4, -12.7, -1.4);(14.2, 1.0, -18.6)
(-17.5, 26.7, -21.5);(0.3148793);(-1.4, -12.8, -1.4);(14.2, 1.0, -18.6)
