(-13.0, 34.4, 8.1);(0.8185205);(0.0, -5.2, 0.0);(-21.5, 1.0, 14.7)
(-13.0, 34.3, 8.1);(0.8149457);(0.1, -5.1, 0.0);(-21.5, 1.0, 14.7)
(-13.0, 34.2, 8.1);(0.8081716);(0.2, -5.1, 0.1);(-21.5, 1.0, 14.7)
(-13.0, 34.1, 8.1);(0.7977402);(0.3, -5.0, 0.1);(-21.5, 1.0, 14.7)
(-13.0, 34.1, 8.1);(0.7833138);(0.4, -5.0, 0.1);(-21.5, 1.0, 14.7)
(-12.9, 34.0, 8.1);(0.7647263);(0.5, -4.9, 0.1);(-21.5, 1.0, 14.7)
(-12.9, 33.9, 8.2);(0.7414382);(0.5, -4.8, 0.1);(-21.5, 1.0, 14.7)
(-12.8, 33.9, 8.2);(0.7129099);(0.5, -4.6, 0.1);(-21.5, 1.0, 14.7)
(-12.8, 33.8, 8.2);(0.678712);(0.5, -4.5, 0.1);(-21.5, 1.0, 14.7)
(-12.8, 33.8, 8.2);(0.6392428);(0.4, -4.4, 0.1);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.2);(0.5940997);(0.3, -4.2, 0.1);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.3);(0.5453165);(0.0, -4.2, 0.1);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.3);(0.4909982);(-0.2, -4.1, 0.1);(-21.5, 1.0, 14.7)
(-12.6, 33.7, 8.3);(0.4332543);(-0.5, -4.1, 0.1);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.4);(0.3709478);(-0.9, -4.0, 0.1);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.4);(0.3055767);(-1.2, -4.0, 0.2);(-21.5, 1.0, 14.7)
(-12.7, 33.7, 8.5);(0.2387767);(-1.6, -4.1, 0.2);(-21.5, 1.0, 14.7)
(-12.8, 33.7, 8.5);(0.1705377);(-2.0, -4.2, 0.2);(-21.5, 1.0, 14.7)
(-12.9, 33.7, 8.5);(0.1018433);(-2.4, -4.4, 0.2);(-21.5, 1.0, 14.7)
(-13.0, 33.7, 8.6);(0.03239792);(-2.8, -4.6, 0.3);(-21.5, 1.0, 14.7)
(-13.1, 33.7, 8.6);(-0.03538364);(-3.1, -4.8, 0.3);(-21.5, 1.0, 14.7)
(-13.2, 33.7, 8.7);(-0.1017458);(-3.5, -5.0, 0.3);(-21.5, 1.0, 14.7)
(-13.4, 33.6, 8.7);(-0.1656793);(-3.9, -5.3, 0.3);(-21.5, 1.0, 14.7)
(-13.6, 33.6, 8.8);(-0.2260571);(-4.2, -5.6, 0.3);(-21.5, 1.0, 14.7)
(-13.8, 33.5, 8.8);(-0.2817644);(-4.5, -5.9, 0.3);(-21.5, 1.0, 14.7)
(-14.0, 33.5, 8.8);(-0.331761);(-4.8, -6.2, 0.2);(-21.5, 1.0, 14.7)
(-14.2, 33.4, 8.8);(-0.3744856);(-5.1, -6.5, 0.1);(-21.5, 1.0, 14.7)
(-14.5, 33.3, 8.8);(-0.4086186);(-5.3, -6.9, 0.0);(-21.5, 1.0, 14.7)
(-14.8, 33.2, 8.8);(-0.4325714);(-5.5, -7.2, -0.1);(-21.5, 1.0, 14.7)
(-15.0, 33.0, 8.7);(-0.445764);(-5.6, -7.6, -0.3);(-21.5, 1.0, 14.7)
(-15.3, 32.9, 8.6);(-0.4472904);(-5.6, -8.0, -0.4);(-21.5, 1.0, 14.7)
(-15.5, 32.7, 8.5);(-0.4363985);(-5.7, -8.4, -0.5);(-21.5, 1.0, 14.7)
(-15.8, 32.5, 8.4);(-0.4128506);(-5.7, -8.8, -0.6);(-21.5, 1.0, 14.7)
(-16.0, 32.3, 8.3);(-0.3770442);(-5.6, -9.1, -0.7);(-21.5, 1.0, 14.7)
(-16.2, 32.0, 8.2);(-0.3293953);(-5.5, -9.5, -0.7);(-21.5, 1.0, 14.7)
(-16.4, 31.7, 8.0);(-0.2706838);(-5.4, -9.9, -0.7);(-21.5, 1.0, 14.7)
(-16.6, 31.5, 7.9);(-0.202245);(-5.3, -10.3, -0.7);(-21.5, 1.0, 14.7)
(-16.7, 31.1, 7.7);(-0.1258698);(-5.2, -10.6, -0.6);(-21.5, 1.0, 14.7)
(-16.9, 30.8, 7.6);(-0.04275085);(-5.1, -10.9, -0.6);(-21.5, 1.0, 14.7)
(-17.0, 30.5, 7.4);(0.0451913);(-5.0, -11.3, -0.5);(-21.5, 1.0, 14.7)
(-17.0, 30.1, 7.3);(0.1363353);(-4.9, -11.6, -0.4);(-21.5, 1.0, 14.7)
(-17.1, 29.8, 7.2);(0.2295484);(-4.8, -11.9, -0.2);(-21.5, 1.0, 14.7)
(-17.1, 29.4, 7.1);(0.3228839);(-4.7, -12.2, -0.1);(-21.5, 1.0, 14.7)
(-17.1, 29.1, 7.0);(0.4144458);(-4.5, -12.5, 0.1);(-21.5, 1.0, 14.7)
(-17.1, 28.7, 6.9);(0.502413);(-4.4, -12.8, 0.3);(-21.5, 1.0, 14.7)
(-17.0, 28.3, 6.9);(0.5847042);(-4.2, -13.1, 0.5);(-21.5, 1.0, 14.7)
(-17.0, 28.0, 6.9);(0.6596063);(-4.1, -13.4, 0.7);(-21.5, 1.0, 14.7)
(-16.9, 27.6, 6.9);(0.7256196);(-4.0, -13.6, 1.0);(-21.5, 1.0, 14.7)
(-16.8, 27.3, 6.9);(0.7808513);(-3.9, -13.9, 1.2);(-21.5, 1.0, 14.7)
(-16.7, 27.0, 6.9);(0.8241418);(-3.8, -14.1, 1.5);(-21.5, 1.0, 14.7)
(-16.6, 26.6, 7.0);(0.8545529);(-3.8, -14.3, 1.7);(-21.5, 1.0, 14.7)
(-16.5, 26.3, 7.1);(0.8714786);(-3.7, -14.4, 2.0);(-21.5, 1.0, 14.7)
(-16.5, 26.0, 7.3);(0.8741449);(-3.7, -14.6, 2.2);(-21.5, 1.0, 14.7)
(-16.4, 25.8, 7.4);(0.8625318);(-3.7, -14.7, 2.4);(-21.5, 1.0, 14.7)
(-16.3, 25.5, 7.6);(0.8365417);(-3.7, -14.8, 2.6);(-21.5, 1.0, 14.7)
