(16.3, 33.1, 23.7);(0.7991459);(0.0, -5.2, 0.0);(-9.5, 1.0, 8.4)
(16.3, 33.0, 23.7);(0.7982848);(0.0, -5.1, 0.4);(-9.5, 1.0, 8.4)
(16.3, 33.0, 23.8);(0.7954493);(0.0, -4.9, 0.8);(-9.5, 1.0, 8.4)
(16.3, 32.9, 23.8);(0.7906011);(-0.1, -4.8, 1.1);(-9.5, 1.0, 8.4)
(16.4, 32.8, 23.9);(0.7835724);(-0.2, -4.6, 1.4);(-9.5, 1.0, 8.4)
(16.4, 32.7, 24.0);(0.7745741);(-0.4, -4.4, 1.6);(-9.5, 1.0, 8.4)
(16.4, 32.6, 24.0);(0.7642517);(-0.7, -4.2, 1.7);(-9.5, 1.0, 8.4)
(16.4, 32.6, 24.1);(0.7501372);(-1.0, -3.9, 1.8);(-9.5, 1.0, 8.4)
(16.4, 32.5, 24.2);(0.7333621);(-1.2, -3.7, 1.9);(-9.5, 1.0, 8.4)
(16.4, 32.5, 24.3);(0.714712);(-1.6, -3.5, 1.9);(-9.5, 1.0, 8.4)
(16.3, 32.4, 24.4);(0.6949224);(-2.0, -3.4, 1.9);(-9.5, 1.0, 8.4)
(16.3, 32.4, 24.5);(0.6731933);(-2.3, -3.2, 1.8);(-9.5, 1.0, 8.4)
(16.3, 32.4, 24.6);(0.6498101);(-2.7, -3.1, 1.7);(-9.5, 1.0, 8.4)
(16.2, 32.3, 24.7);(0.6240009);(-3.0, -2.9, 1.5);(-9.5, 1.0, 8.4)
(16.1, 32.3, 24.8);(0.5972392);(-3.3, -2.9, 1.3);(-9.5, 1.0, 8.4)
(16.1, 32.3, 24.8);(0.5662971);(-3.5, -2.7, 1.1);(-9.5, 1.0, 8.4)
(16.0, 32.3, 24.9);(0.5351822);(-3.9, -2.6, 0.8);(-9.5, 1.0, 8.4)
(15.9, 32.3, 24.9);(0.5049757);(-4.3, -2.6, 0.5);(-9.5, 1.0, 8.4)
(15.8, 32.3, 25.0);(0.4749746);(-4.6, -2.6, 0.3);(-9.5, 1.0, 8.4)
(15.7, 32.3, 25.0);(0.4442946);(-5.0, -2.6, 0.0);(-9.5, 1.0, 8.4)
(15.6, 32.2, 25.1);(0.4146515);(-5.3, -2.6, -0.3);(-9.5, 1.0, 8.4)
(15.5, 32.2, 25.1);(0.3854147);(-5.7, -2.7, -0.6);(-9.5, 1.0, 8.4)
(15.4, 32.2, 25.1);(0.3566849);(-6.0, -2.7, -1.0);(-9.5, 1.0, 8.4)
(15.2, 32.2, 25.1);(0.3284806);(-6.3, -2.8, -1.3);(-9.5, 1.0, 8.4)
(15.1, 32.2, 25.1);(0.3025208);(-6.7, -2.9, -1.6);(-9.5, 1.0, 8.4)
(14.9, 32.1, 25.1);(0.2746087);(-7.0, -2.9, -1.9);(-9.5, 1.0, 8.4)
(14.8, 32.1, 25.0);(0.2453415);(-7.3, -2.9, -2.3);(-9.5, 1.0, 8.4)
(14.6, 32.1, 25.0);(0.2165437);(-7.7, -3.0, -2.6);(-9.5, 1.0, 8.4)
(14.4, 32.1, 25.0);(0.187263);(-8.0, -3.1, -2.9);(-9.5, 1.0, 8.4)
(14.3, 32.0, 24.9);(0.1587544);(-8.3, -3.2, -3.3);(-9.5, 1.0, 8.4)
(14.1, 32.0, 24.9);(0.1296797);(-8.6, -3.3, -3.6);(-9.5, 1.0, 8.4)
(13.9, 32.0, 24.8);(0.09917943);(-9.0, -3.4, -3.9);(-9.5, 1.0, 8.4)
(13.7, 31.9, 24.8);(0.07118051);(-9.3, -3.7, -4.3);(-9.5, 1.0, 8.4)
(13.4, 31.9, 24.7);(0.04398104);(-9.6, -3.8, -4.6);(-9.5, 1.0, 8.4)
(13.2, 31.8, 24.6);(0.01703328);(-9.9, -4.0, -5.0);(-9.5, 1.0, 8.4)
(13.0, 31.8, 24.5);(-0.007901221);(-10.3, -4.3, -5.3);(-9.5, 1.0, 8.4)
(12.7, 31.7, 24.4);(-0.03380463);(-10.7, -4.4, -5.6);(-9.5, 1.0, 8.4)
(12.5, 31.7, 24.3);(-0.05651561);(-11.0, -4.8, -5.9);(-9.5, 1.0, 8.4)
(12.2, 31.6, 24.2);(-0.07865153);(-11.3, -5.0, -6.3);(-9.5, 1.0, 8.4)
(11.9, 31.5, 24.1);(-0.09863119);(-11.7, -5.3, -6.6);(-9.5, 1.0, 8.4)
(11.6, 31.4, 24.0);(-0.1195026);(-12.0, -5.5, -6.9);(-9.5, 1.0, 8.4)
(11.3, 31.3, 23.9);(-0.1382258);(-12.4, -5.8, -7.2);(-9.5, 1.0, 8.4)
(10.9, 31.2, 23.7);(-0.1537101);(-12.7, -6.1, -7.5);(-9.5, 1.0, 8.4)
(10.6, 31.1, 23.6);(-0.1635133);(-13.0, -6.5, -7.7);(-9.5, 1.0, 8.4)
(10.2, 31.0, 23.4);(-0.1749759);(-13.3, -6.7, -8.1);(-9.5, 1.0, 8.4)
(9.9, 30.9, 23.3);(-0.1822856);(-13.5, -7.1, -8.5);(-9.5, 1.0, 8.4)
(9.5, 30.7, 23.1);(-0.1866548);(-13.7, -7.4, -8.9);(-9.5, 1.0, 8.4)
(9.1, 30.6, 22.9);(-0.1846609);(-13.9, -7.8, -9.3);(-9.5, 1.0, 8.4)
(8.7, 30.4, 22.7);(-0.1740021);(-14.1, -8.3, -9.6);(-9.5, 1.0, 8.4)
(8.2, 30.2, 22.4);(-0.1567407);(-14.1, -8.7, -9.9);(-9.5, 1.0, 8.4)
(7.8, 30.0, 22.1);(-0.1318976);(-14.1, -9.1, -10.2);(-9.5, 1.0, 8.4)
(7.4, 29.7, 21.9);(-0.09979527);(-14.1, -9.5, -10.5);(-9.5, 1.0, 8.4)
(7.0, 29.5, 21.5);(-0.06024464);(-14.0, -9.9, -10.7);(-9.5, 1.0, 8.4)
(6.7, 29.2, 21.2);(-0.01408293);(-14.0, -10.3, -10.9);(-9.5, 1.0, 8.4)
(6.3, 28.9, 20.9);(0.03761728);(-13.8, -10.6, -11.0);(-9.5, 1.0, 8.4)
(6.0, 28.7, 20.5);(0.0929165);(-13.7, -10.9, -11.1);(-9.5, 1.0, 8.4)
(5.6, 28.4, 20.1);(0.1506149);(-13.5, -11.2, -11.2);(-9.5, 1.0, 8.4)
(5.4, 28.1, 19.7);(0.2081427);(-13.4, -11.5, -11.2);(-9.5, 1.0, 8.4)
(5.1, 27.8, 19.4);(0.2642229);(-13.3, -11.7, -11.2);(-9.5, 1.0, 8.4)
(4.9, 27.5, 19.0);(0.3177164);(-13.2, -12.0, -11.2);(-9.5, 1.0, 8.4)
(4.7, 27.2, 18.6);(0.3672319);(-13.0, -12.2, -11.2);(-9.5, 1.0, 8.4)
(4.5, 26.9, 18.2);(0.4120764);(-12.9, -12.4, -11.1);(-9.5, 1.0, 8.4)
(4.3, 26.6, 17.9);(0.4506708);(-12.8, -12.6, -11.1);(-9.5, 1.0, 8.4)
(4.2, 26.3, 17.5);(0.4829742);(-12.7, -12.8, -11.0);(-9.5, 1.0, 8.4)
(4.0, 26.0, 17.2);(0.5081019);(-12.7, -13.0, -10.9);(-9.5, 1.0, 8.4)
(3.9, 25.7, 16.9);(0.5257393);(-12.6, -13.2, -10.9);(-9.5, 1.0, 8.4)
(3.9, 25.4, 16.6);(0.536052);(-12.5, -13.4, -10.7);(-9.5, 1.0, 8.4)
(3.8, 25.1, 16.3);(0.5395543);(-12.4, -13.7, -10.6);(-9.5, 1.0, 8.4)
(3.7, 24.9, 16.1);(0.5362461);(-12.3, -13.9, -10.5);(-9.5, 1.0, 8.4)
(3.6, 24.6, 15.9);(0.5257741);(-12.3, -14.1, -10.3);(-9.5, 1.0, 8.4)
(3.5, 24.3, 15.7);(0.5086383);(-12.2, -14.4, -10.2);(-9.5, 1.0, 8.4)
(3.5, 24.1, 15.6);(0.4855645);(-12.2, -14.6, -10.0);(-9.5, 1.0, 8.4)
(3.4, 23.8, 15.4);(0.4570823);(-12.1, -14.9, -9.8);(-9.5, 1.0, 8.4)
(3.3, 23.6, 15.3);(0.423364);(-12.1, -15.1, -9.7);(-9.5, 1.0, 8.4)
(3.2, 23.3, 15.2);(0.3856438);(-12.1, -15.3, -9.5);(-9.5, 1.0, 8.4)
(3.0, 23.0, 15.2);(0.3442827);(-12.1, -15.6, -9.4);(-9.5, 1.0, 8.4)
(2.9, 22.8, 15.1);(0.3002722);(-12.2, -15.8, -9.2);(-9.5, 1.0, 8.4)
(2.7, 22.5, 15.1);(0.2535515);(-12.2, -16.0, -9.1);(-9.5, 1.0, 8.4)
(2.5, 22.2, 15.1);(0.2052652);(-12.2, -16.3, -9.0);(-9.5, 1.0, 8.4)
(2.3, 22.0, 15.0);(0.1560362);(-12.3, -16.5, -8.9);(-9.5, 1.0, 8.4)
(2.0, 21.7, 15.0);(0.1064012);(-12.3, -16.7, -8.9);(-9.5, 1.0, 8.4)
(1.8, 21.4, 15.0);(0.05586787);(-12.3, -16.8, -8.8);(-9.5, 1.0, 8.4)
(1.5, 21.2, 15.0);(0.005424171);(-12.3, -17.0, -8.8);(-9.5, 1.0, 8.4)
(1.2, 20.9, 14.9);(-0.04395362);(-12.2, -17.2, -8.8);(-9.5, 1.0, 8.4)
(0.8, 20.6, 14.9);(-0.09132046);(-12.2, -17.3, -8.8);(-9.5, 1.0, 8.4)
(0.5, 20.3, 14.8);(-0.1357774);(-12.2, -17.5, -8.8);(-9.5, 1.0, 8.4)
(0.1, 20.0, 14.8);(-0.1764919);(-12.2, -17.7, -8.8);(-9.5, 1.0, 8.4)
(-0.3, 19.7, 14.7);(-0.2127106);(-12.1, -17.8, -8.7);(-9.5, 1.0, 8.4)
(-0.7, 19.3, 14.6);(-0.2437726);(-12.1, -18.0, -8.7);(-9.5, 1.0, 8.4)
(-1.1, 19.0, 14.4);(-0.2691218);(-12.1, -18.1, -8.7);(-9.5, 1.0, 8.4)
(-1.5, 18.7, 14.3);(-0.2883149);(-12.1, -18.3, -8.7);(-9.5, 1.0, 8.4)
(-1.9, 18.3, 14.1);(-0.3010287);(-12.0, -18.5, -8.7);(-9.5, 1.0, 8.4)
(-2.3, 18.0, 13.9);(-0.3070644);(-12.0, -18.6, -8.7);(-9.5, 1.0, 8.4)
(-2.7, 17.6, 13.7);(-0.3063494);(-12.0, -18.8, -8.6);(-9.5, 1.0, 8.4)
(-3.1, 17.2, 13.5);(-0.2989375);(-12.0, -18.9, -8.6);(-9.5, 1.0, 8.4)
(-3.5, 16.8, 13.2);(-0.2850054);(-11.9, -19.1, -8.6);(-9.5, 1.0, 8.4)
(-3.9, 16.4, 13.0);(-0.264848);(-11.9, -19.2, -8.6);(-9.5, 1.0, 8.4)
(-4.2, 16.0, 12.7);(-0.2388718);(-11.9, -19.4, -8.6);(-9.5, 1.0, 8.4)
(-4.5, 15.5, 12.4);(-0.2075851);(-11.9, -19.6, -8.5);(-9.5, 1.0, 8.4)
(-4.9, 15.1, 12.1);(-0.1715876);(-11.8, -19.7, -8.5);(-9.5, 1.0, 8.4)
(-5.2, 14.6, 11.8);(-0.1315592);(-11.8, -19.9, -8.5);(-9.5, 1.0, 8.4)
(-5.4, 14.2, 11.4);(-0.08824474);(-11.8, -20.0, -8.5);(-9.5, 1.0, 8.4)
(-5.7, 13.7, 11.1);(-0.04244119);(-11.8, -20.2, -8.5);(-9.5, 1.0, 8.4)
(-5.9, 13.3, 10.8);(0.005017564);(-11.8, -20.3, -8.5);(-9.5, 1.0, 8.4)
(-6.1, 12.8, 10.5);(0.05327681);(-11.7, -20.5, -8.4);(-9.5, 1.0, 8.4)
(-6.3, 12.3, 10.2);(0.1014763);(-11.7, -20.6, -8.4);(-9.5, 1.0, 8.4)
(-6.5, 11.8, 9.9);(0.1487648);(-11.7, -20.8, -8.4);(-9.5, 1.0, 8.4)
(-6.7, 11.4, 9.6);(0.1943159);(-11.7, -21.0, -8.4);(-9.5, 1.0, 8.4)
(-6.8, 10.9, 9.3);(0.2373419);(-11.6, -21.1, -8.4);(-9.5, 1.0, 8.4)
(-6.9, 10.4, 9.0);(0.2771071);(-11.6, -21.3, -8.4);(-9.5, 1.0, 8.4)
(-7.0, 9.9, 8.8);(0.3129395);(-11.6, -21.4, -8.3);(-9.5, 1.0, 8.4)
(-7.1, 9.5, 8.5);(0.3442425);(-11.6, -21.6, -8.3);(-9.5, 1.0, 8.4)
(-7.2, 9.0, 8.3);(0.3705032);(-11.5, -21.7, -8.3);(-9.5, 1.0, 8.4)
(-7.2, 8.5, 8.1);(0.3913009);(-11.5, -21.9, -8.3);(-9.5, 1.0, 8.4)
(-7.3, 8.1, 7.9);(0.4063123);(-11.5, -22.0, -8.3);(-9.5, 1.0, 8.4)
(-7.4, 7.6, 7.8);(0.415316);(-11.5, -22.2, -8.3);(-9.5, 1.0, 8.4)
(-7.5, 7.2, 7.6);(0.4181955);(-11.4, -22.3, -8.2);(-9.5, 1.0, 8.4)
(-7.5, 6.7, 7.5);(0.4149384);(-11.4, -22.5, -8.2);(-9.5, 1.0, 8.4)
(-7.6, 6.3, 7.4);(0.4056362);(-11.4, -22.6, -8.2);(-9.5, 1.0, 8.4)
(-7.7, 5.9, 7.3);(0.3904811);(-11.4, -22.8, -8.2);(-9.5, 1.0, 8.4)
(-7.8, 5.4, 7.3);(0.369761);(-11.4, -22.9, -8.2);(-9.5, 1.0, 8.4)
(-7.9, 5.0, 7.2);(0.3438541);(-11.3, -23.1, -8.2);(-9.5, 1.0, 8.4)
(-8.1, 4.6, 7.2);(0.3132202);(-11.3, -23.2, -8.1);(-9.5, 1.0, 8.4)
(-8.2, 4.2, 7.1);(0.2783931);(-11.3, -23.4, -8.1);(-9.5, 1.0, 8.4)
(-8.4, 3.7, 7.1);(0.2399707);(-11.3, -23.5, -8.1);(-9.5, 1.0, 8.4)
(-8.6, 3.3, 7.1);(0.1986027);(-11.2, -23.7, -8.1);(-9.5, 1.0, 8.4)
(-8.8, 2.9, 7.1);(0.1549819);(-11.2, -23.8, -8.1);(-9.5, 1.0, 8.4)
(-9.0, 2.5, 7.1);(0.1098298);(-11.2, -24.0, -8.1);(-9.5, 1.0, 8.4)
(-9.2, 2.0, 7.0);(0.06388623);(-11.2, -24.1, -8.0);(-9.5, 1.0, 8.4)
(-9.5, 1.6, 7.0);(0.01789555);(-11.2, -24.3, -8.0);(-9.5, 1.0, 8.4)
(-9.6, 1.8, 7.0);(-0.06272288);(-4.4, 0.2, -5.7);(-9.5, 1.0, 8.4)
