(20.4, 34.2, -0.6);(0.9149419);(0.0, -5.2, 0.0);(8.9, 1.0, -3.6)
(20.4, 34.1, -0.6);(0.9149419);(0.0, -5.4, 0.0);(8.9, 1.0, -3.6)
(20.4, 34.0, -0.6);(0.9149419);(0.0, -5.6, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.9, -0.6);(0.9149419);(0.0, -5.7, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.7, -0.6);(0.9149419);(0.0, -5.9, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.6, -0.6);(0.9149419);(0.0, -6.1, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.5, -0.6);(0.9149419);(0.0, -6.3, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.4, -0.6);(0.9149419);(0.0, -6.5, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.2, -0.6);(0.9149419);(0.0, -6.7, 0.0);(8.9, 1.0, -3.6)
(20.4, 33.1, -0.6);(0.9149419);(0.0, -6.8, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.9, -0.6);(0.9149419);(0.0, -7.0, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.8, -0.6);(0.9149419);(0.0, -7.2, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.7, -0.6);(0.9149419);(0.0, -7.4, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.5, -0.6);(0.9149756);(0.0, -7.6, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.4, -0.6);(0.9150091);(0.0, -7.7, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.2, -0.6);(0.9150904);(0.0, -7.9, 0.0);(8.9, 1.0, -3.6)
(20.4, 32.0, -0.6);(0.9151713);(0.0, -8.1, 0.0);(8.9, 1.0, -3.6)
(20.4, 31.9, -0.6);(0.9153553);(0.0, -8.3, 0.0);(8.9, 1.0, -3.6)
(20.4, 31.7, -0.6);(0.9156309);(0.1, -8.4, 0.0);(8.9, 1.0, -3.6)
(20.4, 31.5, -0.6);(0.9160677);(0.1, -8.6, -0.1);(8.9, 1.0, -3.6)
(20.4, 31.3, -0.6);(0.9165795);(0.1, -8.7, -0.1);(8.9, 1.0, -3.6)
(20.4, 31.2, -0.6);(0.9171588);(0.2, -8.9, -0.1);(8.9, 1.0, -3.6)
(20.4, 31.0, -0.6);(0.9178189);(0.2, -9.1, -0.1);(8.9, 1.0, -3.6)
(20.5, 30.8, -0.6);(0.9186101);(0.2, -9.2, -0.2);(8.9, 1.0, -3.6)
(20.5, 30.6, -0.6);(0.9195216);(0.3, -9.3, -0.2);(8.9, 1.0, -3.6)
(20.5, 30.4, -0.6);(0.9205567);(0.3, -9.5, -0.2);(8.9, 1.0, -3.6)
(20.5, 30.2, -0.6);(0.9216457);(0.4, -9.6, -0.3);(8.9, 1.0, -3.6)
(20.5, 30.0, -0.6);(0.9227109);(0.4, -9.8, -0.3);(8.9, 1.0, -3.6)
(20.6, 29.8, -0.6);(0.9237072);(0.5, -9.9, -0.3);(8.9, 1.0, -3.6)
(20.6, 29.6, -0.6);(0.9245946);(0.5, -10.0, -0.4);(8.9, 1.0, -3.6)
(20.6, 29.4, -0.7);(0.9253677);(0.6, -10.1, -0.4);(8.9, 1.0, -3.6)
